SpecAnalyzer (GHz)	SetField (T)	 SpecAnalyzerOut (Hz)

1.290400000e+10	-2.000000000e-01	4.508864202e-12
1.290600000e+10	-2.000000000e-01	4.709207416e-12
1.290800000e+10	-2.000000000e-01	4.350936278e-12
1.291000000e+10	-2.000000000e-01	4.474217871e-12
1.291200000e+10	-2.000000000e-01	4.507268690e-12
1.291400000e+10	-2.000000000e-01	4.481030564e-12
1.291600000e+10	-2.000000000e-01	4.590668123e-12
1.291800000e+10	-2.000000000e-01	4.631273229e-12
1.292000000e+10	-2.000000000e-01	4.297111712e-12
1.292200000e+10	-2.000000000e-01	4.483596220e-12
1.292400000e+10	-2.000000000e-01	4.394798327e-12
1.292600000e+10	-2.000000000e-01	4.429311518e-12
1.292800000e+10	-2.000000000e-01	4.583701908e-12
1.293000000e+10	-2.000000000e-01	4.543200451e-12
1.293200000e+10	-2.000000000e-01	4.449831996e-12
1.293400000e+10	-2.000000000e-01	4.331104919e-12
1.293600000e+10	-2.000000000e-01	4.242921986e-12
1.293800000e+10	-2.000000000e-01	4.304233619e-12
1.294000000e+10	-2.000000000e-01	4.254401952e-12
1.294200000e+10	-2.000000000e-01	4.203575422e-12
1.294400000e+10	-2.000000000e-01	4.451784861e-12
1.294600000e+10	-2.000000000e-01	4.341767831e-12
1.294800000e+10	-2.000000000e-01	3.950481001e-12
1.295000000e+10	-2.000000000e-01	4.264599091e-12
1.295200000e+10	-2.000000000e-01	4.317195039e-12
1.295400000e+10	-2.000000000e-01	4.122732537e-12
1.295600000e+10	-2.000000000e-01	4.317918419e-12
1.295800000e+10	-2.000000000e-01	4.352422069e-12
1.296000000e+10	-2.000000000e-01	3.985327693e-12
1.296200000e+10	-2.000000000e-01	4.037950096e-12
1.296400000e+10	-2.000000000e-01	4.161728254e-12
1.296600000e+10	-2.000000000e-01	4.117957711e-12
1.296800000e+10	-2.000000000e-01	4.039614563e-12
1.297000000e+10	-2.000000000e-01	3.923483500e-12
1.297200000e+10	-2.000000000e-01	4.082420166e-12
1.297400000e+10	-2.000000000e-01	4.038761513e-12
1.297600000e+10	-2.000000000e-01	4.258937820e-12
1.297800000e+10	-2.000000000e-01	3.915785664e-12
1.298000000e+10	-2.000000000e-01	4.055009800e-12
1.298200000e+10	-2.000000000e-01	4.057499128e-12
1.298400000e+10	-2.000000000e-01	4.144163311e-12
1.298600000e+10	-2.000000000e-01	3.869445563e-12
1.298800000e+10	-2.000000000e-01	3.873616705e-12
1.299000000e+10	-2.000000000e-01	3.833064074e-12
1.299200000e+10	-2.000000000e-01	3.980103573e-12
1.299400000e+10	-2.000000000e-01	3.907357510e-12
1.299600000e+10	-2.000000000e-01	3.727946337e-12
1.299800000e+10	-2.000000000e-01	3.954134763e-12
1.300000000e+10	-2.000000000e-01	3.883080489e-12
1.300200000e+10	-2.000000000e-01	3.849113736e-12
1.300400000e+10	-2.000000000e-01	3.894213511e-12
1.300600000e+10	-2.000000000e-01	4.047825009e-12
1.300800000e+10	-2.000000000e-01	3.649855158e-12
1.301000000e+10	-2.000000000e-01	3.814165130e-12
1.301200000e+10	-2.000000000e-01	3.603777650e-12
1.301400000e+10	-2.000000000e-01	3.686884131e-12
1.301600000e+10	-2.000000000e-01	3.666004132e-12
1.301800000e+10	-2.000000000e-01	3.557861037e-12
1.302000000e+10	-2.000000000e-01	3.625113881e-12
1.302200000e+10	-2.000000000e-01	3.579155635e-12
1.302400000e+10	-2.000000000e-01	3.427800144e-12
1.302600000e+10	-2.000000000e-01	3.460151436e-12
1.302800000e+10	-2.000000000e-01	3.495638024e-12
1.303000000e+10	-2.000000000e-01	3.523374951e-12
1.303200000e+10	-2.000000000e-01	3.375523602e-12
1.303400000e+10	-2.000000000e-01	3.530612868e-12
1.303600000e+10	-2.000000000e-01	3.437260025e-12
1.303800000e+10	-2.000000000e-01	3.350325659e-12
1.304000000e+10	-2.000000000e-01	3.418272176e-12
1.304200000e+10	-2.000000000e-01	3.401716409e-12
1.304400000e+10	-2.000000000e-01	3.429313907e-12
1.304600000e+10	-2.000000000e-01	3.379645739e-12
1.304800000e+10	-2.000000000e-01	3.374022199e-12
1.305000000e+10	-2.000000000e-01	3.365593177e-12
1.305200000e+10	-2.000000000e-01	3.430380546e-12
1.305400000e+10	-2.000000000e-01	3.576227856e-12
1.305600000e+10	-2.000000000e-01	3.546127801e-12
1.305800000e+10	-2.000000000e-01	3.554472472e-12
1.306000000e+10	-2.000000000e-01	3.682837455e-12
1.306200000e+10	-2.000000000e-01	3.546097660e-12
1.306400000e+10	-2.000000000e-01	3.689369990e-12
1.306600000e+10	-2.000000000e-01	3.739367323e-12
1.306800000e+10	-2.000000000e-01	3.768920072e-12
1.307000000e+10	-2.000000000e-01	4.139507747e-12
1.307200000e+10	-2.000000000e-01	4.083567252e-12
1.307400000e+10	-2.000000000e-01	4.076274474e-12
1.307600000e+10	-2.000000000e-01	4.179061611e-12
1.307800000e+10	-2.000000000e-01	4.121640529e-12
1.308000000e+10	-2.000000000e-01	4.117336246e-12
1.308200000e+10	-2.000000000e-01	4.325162190e-12
1.308400000e+10	-2.000000000e-01	4.339105464e-12
1.308600000e+10	-2.000000000e-01	4.352058210e-12
1.308800000e+10	-2.000000000e-01	4.241426221e-12
1.309000000e+10	-2.000000000e-01	4.555551682e-12
1.309200000e+10	-2.000000000e-01	4.649104886e-12
1.309400000e+10	-2.000000000e-01	4.413572372e-12
1.309600000e+10	-2.000000000e-01	4.494471201e-12
1.309800000e+10	-2.000000000e-01	4.776290474e-12
1.310000000e+10	-2.000000000e-01	4.728951605e-12
1.310200000e+10	-2.000000000e-01	4.593799299e-12
1.310400000e+10	-2.000000000e-01	4.544519275e-12
1.310600000e+10	-2.000000000e-01	4.616832958e-12
1.310800000e+10	-2.000000000e-01	4.601213074e-12
1.311000000e+10	-2.000000000e-01	4.575515314e-12
1.311200000e+10	-2.000000000e-01	4.724976486e-12
1.311400000e+10	-2.000000000e-01	4.694478313e-12
1.311600000e+10	-2.000000000e-01	4.494342832e-12
1.311800000e+10	-2.000000000e-01	4.574612390e-12
1.312000000e+10	-2.000000000e-01	4.742611252e-12
1.312200000e+10	-2.000000000e-01	4.569875294e-12
1.312400000e+10	-2.000000000e-01	4.694379000e-12
1.312600000e+10	-2.000000000e-01	4.786362279e-12
1.312800000e+10	-2.000000000e-01	4.637915919e-12
1.313000000e+10	-2.000000000e-01	4.471540326e-12
1.313200000e+10	-2.000000000e-01	4.655270093e-12
1.313400000e+10	-2.000000000e-01	4.738112680e-12
1.313600000e+10	-2.000000000e-01	4.531128077e-12
1.313800000e+10	-2.000000000e-01	4.428504004e-12
1.314000000e+10	-2.000000000e-01	4.433208575e-12
1.314200000e+10	-2.000000000e-01	4.530081605e-12
1.314400000e+10	-2.000000000e-01	4.329051007e-12
1.314600000e+10	-2.000000000e-01	4.509293980e-12
1.314800000e+10	-2.000000000e-01	4.394543757e-12
1.315000000e+10	-2.000000000e-01	4.231478883e-12
1.315200000e+10	-2.000000000e-01	4.375697287e-12
1.315400000e+10	-2.000000000e-01	4.184335170e-12
1.315600000e+10	-2.000000000e-01	4.391941671e-12
1.315800000e+10	-2.000000000e-01	4.230751600e-12
1.316000000e+10	-2.000000000e-01	4.123882659e-12
1.316200000e+10	-2.000000000e-01	4.195451278e-12
1.316400000e+10	-2.000000000e-01	3.977164952e-12
1.316600000e+10	-2.000000000e-01	3.990683652e-12
1.316800000e+10	-2.000000000e-01	3.934752697e-12
1.317000000e+10	-2.000000000e-01	3.786136769e-12
1.317200000e+10	-2.000000000e-01	3.951023536e-12
1.317400000e+10	-2.000000000e-01	3.675965782e-12
1.317600000e+10	-2.000000000e-01	3.731125651e-12
1.317800000e+10	-2.000000000e-01	3.615105828e-12
1.318000000e+10	-2.000000000e-01	3.622722781e-12
1.318200000e+10	-2.000000000e-01	3.680780940e-12
1.318400000e+10	-2.000000000e-01	3.628089149e-12
1.318600000e+10	-2.000000000e-01	3.375089271e-12
1.318800000e+10	-2.000000000e-01	3.488550377e-12
1.319000000e+10	-2.000000000e-01	3.465514334e-12
1.319200000e+10	-2.000000000e-01	3.400771852e-12
1.319400000e+10	-2.000000000e-01	3.535491127e-12
1.319600000e+10	-2.000000000e-01	3.380685272e-12
1.319800000e+10	-2.000000000e-01	3.425050608e-12
1.320000000e+10	-2.000000000e-01	3.453123638e-12
1.320200000e+10	-2.000000000e-01	3.268611510e-12
1.320400000e+10	-2.000000000e-01	3.302102949e-12
1.320600000e+10	-2.000000000e-01	3.395155684e-12
1.320800000e+10	-2.000000000e-01	3.350071739e-12
1.321000000e+10	-2.000000000e-01	3.464045240e-12
1.321200000e+10	-2.000000000e-01	3.274844588e-12
1.321400000e+10	-2.000000000e-01	3.273506249e-12
1.321600000e+10	-2.000000000e-01	3.403137581e-12
1.321800000e+10	-2.000000000e-01	3.309601508e-12
1.322000000e+10	-2.000000000e-01	3.219215042e-12
1.322200000e+10	-2.000000000e-01	3.223171730e-12
1.322400000e+10	-2.000000000e-01	3.370396627e-12
1.322600000e+10	-2.000000000e-01	3.254489777e-12
1.322800000e+10	-2.000000000e-01	3.192354584e-12
1.323000000e+10	-2.000000000e-01	3.337446855e-12
1.323200000e+10	-2.000000000e-01	3.414910932e-12
1.323400000e+10	-2.000000000e-01	3.293011480e-12
1.323600000e+10	-2.000000000e-01	3.214260889e-12
1.323800000e+10	-2.000000000e-01	3.175645294e-12
1.324000000e+10	-2.000000000e-01	3.320449818e-12
1.324200000e+10	-2.000000000e-01	3.169985108e-12
1.324400000e+10	-2.000000000e-01	3.123422961e-12
1.324600000e+10	-2.000000000e-01	3.005345755e-12
1.324800000e+10	-2.000000000e-01	3.091753416e-12
1.325000000e+10	-2.000000000e-01	3.063162571e-12
1.325200000e+10	-2.000000000e-01	3.080395314e-12
1.325400000e+10	-2.000000000e-01	3.114565680e-12
1.325600000e+10	-2.000000000e-01	3.183948548e-12
1.325800000e+10	-2.000000000e-01	3.154054492e-12
1.326000000e+10	-2.000000000e-01	3.134504375e-12
1.326200000e+10	-2.000000000e-01	3.306504159e-12
1.326400000e+10	-2.000000000e-01	3.281323780e-12
1.326600000e+10	-2.000000000e-01	3.122989280e-12
1.326800000e+10	-2.000000000e-01	3.214963235e-12
1.327000000e+10	-2.000000000e-01	3.516435624e-12
1.327200000e+10	-2.000000000e-01	3.354074614e-12
1.327400000e+10	-2.000000000e-01	3.519620576e-12
1.327600000e+10	-2.000000000e-01	3.530386053e-12
1.327800000e+10	-2.000000000e-01	3.640600842e-12
1.328000000e+10	-2.000000000e-01	3.446110368e-12
1.328200000e+10	-2.000000000e-01	3.942269254e-12
1.328400000e+10	-2.000000000e-01	3.723328069e-12
1.328600000e+10	-2.000000000e-01	4.054211827e-12
1.328800000e+10	-2.000000000e-01	4.080835496e-12
1.329000000e+10	-2.000000000e-01	4.041462043e-12
1.329200000e+10	-2.000000000e-01	4.168486303e-12
1.329400000e+10	-2.000000000e-01	4.280403289e-12
1.329600000e+10	-2.000000000e-01	4.276828457e-12
1.329800000e+10	-2.000000000e-01	4.337887254e-12
1.330000000e+10	-2.000000000e-01	4.341733136e-12
1.330200000e+10	-2.000000000e-01	4.582894394e-12
1.330400000e+10	-2.000000000e-01	4.655411473e-12
1.330600000e+10	-2.000000000e-01	4.654030199e-12
1.330800000e+10	-2.000000000e-01	4.640968599e-12
1.331000000e+10	-2.000000000e-01	4.869365328e-12
1.331200000e+10	-2.000000000e-01	4.916813050e-12
1.331400000e+10	-2.000000000e-01	5.083014305e-12
1.331600000e+10	-2.000000000e-01	5.376815746e-12
1.331800000e+10	-2.000000000e-01	5.190291339e-12
1.332000000e+10	-2.000000000e-01	5.120246675e-12
1.332200000e+10	-2.000000000e-01	5.382523420e-12
1.332400000e+10	-2.000000000e-01	5.178889435e-12
1.332600000e+10	-2.000000000e-01	5.349259664e-12
1.332800000e+10	-2.000000000e-01	5.438751879e-12
1.333000000e+10	-2.000000000e-01	5.106059239e-12
1.333200000e+10	-2.000000000e-01	5.097586849e-12
1.333400000e+10	-2.000000000e-01	5.323708922e-12
1.333600000e+10	-2.000000000e-01	5.527098310e-12
1.333800000e+10	-2.000000000e-01	5.206059975e-12
1.334000000e+10	-2.000000000e-01	5.007732076e-12
1.334200000e+10	-2.000000000e-01	5.041454233e-12
1.334400000e+10	-2.000000000e-01	5.160139243e-12
1.334600000e+10	-2.000000000e-01	4.995000941e-12
1.334800000e+10	-2.000000000e-01	4.885313074e-12
1.335000000e+10	-2.000000000e-01	4.747434650e-12
1.335200000e+10	-2.000000000e-01	4.908852404e-12
1.335400000e+10	-2.000000000e-01	4.749603922e-12
1.335600000e+10	-2.000000000e-01	4.912318382e-12
1.335800000e+10	-2.000000000e-01	4.659143297e-12
1.336000000e+10	-2.000000000e-01	4.689978007e-12
1.336200000e+10	-2.000000000e-01	4.497422400e-12
1.336400000e+10	-2.000000000e-01	4.638698280e-12
1.336600000e+10	-2.000000000e-01	4.431240964e-12
1.336800000e+10	-2.000000000e-01	4.437385355e-12
1.337000000e+10	-2.000000000e-01	4.286440994e-12
1.337200000e+10	-2.000000000e-01	4.184790101e-12
1.337400000e+10	-2.000000000e-01	4.275367820e-12
1.337600000e+10	-2.000000000e-01	4.171517298e-12
1.337800000e+10	-2.000000000e-01	4.121660478e-12
1.338000000e+10	-2.000000000e-01	3.973120877e-12
1.338200000e+10	-2.000000000e-01	4.060973346e-12
1.338400000e+10	-2.000000000e-01	3.958976810e-12
1.338600000e+10	-2.000000000e-01	3.568638657e-12
1.338800000e+10	-2.000000000e-01	3.772725621e-12
1.339000000e+10	-2.000000000e-01	3.752600227e-12
1.339200000e+10	-2.000000000e-01	3.520095456e-12
1.339400000e+10	-2.000000000e-01	3.558921170e-12
1.339600000e+10	-2.000000000e-01	3.570997231e-12
1.339800000e+10	-2.000000000e-01	3.698425680e-12
1.340000000e+10	-2.000000000e-01	3.513976870e-12
1.340200000e+10	-2.000000000e-01	3.813279120e-12
1.340400000e+10	-2.000000000e-01	3.705321640e-12
1.340600000e+10	-2.000000000e-01	3.573845430e-12
1.340800000e+10	-2.000000000e-01	3.741448124e-12
1.341000000e+10	-2.000000000e-01	3.418746406e-12
1.341200000e+10	-2.000000000e-01	3.451658230e-12
1.341400000e+10	-2.000000000e-01	3.632006154e-12
1.341600000e+10	-2.000000000e-01	3.458055457e-12
1.341800000e+10	-2.000000000e-01	3.541889872e-12
1.342000000e+10	-2.000000000e-01	3.715089434e-12
1.342200000e+10	-2.000000000e-01	3.534401504e-12
1.342400000e+10	-2.000000000e-01	3.601649144e-12
1.342600000e+10	-2.000000000e-01	3.792760377e-12
1.342800000e+10	-2.000000000e-01	3.715968505e-12
1.343000000e+10	-2.000000000e-01	3.726868640e-12
1.343200000e+10	-2.000000000e-01	3.819222282e-12
1.343400000e+10	-2.000000000e-01	3.815607552e-12
1.343600000e+10	-2.000000000e-01	3.897835613e-12
1.343800000e+10	-2.000000000e-01	3.697991999e-12
1.344000000e+10	-2.000000000e-01	3.549670757e-12
1.344200000e+10	-2.000000000e-01	3.781468194e-12
1.344400000e+10	-2.000000000e-01	3.724596586e-12
1.344600000e+10	-2.000000000e-01	3.823330541e-12
1.344800000e+10	-2.000000000e-01	3.607196790e-12
1.345000000e+10	-2.000000000e-01	3.636612929e-12
1.345200000e+10	-2.000000000e-01	3.560302010e-12
1.345400000e+10	-2.000000000e-01	3.610262263e-12
1.345600000e+10	-2.000000000e-01	3.598942108e-12
1.345800000e+10	-2.000000000e-01	3.543677504e-12
1.346000000e+10	-2.000000000e-01	3.522263427e-12
1.346200000e+10	-2.000000000e-01	3.398442552e-12
1.346400000e+10	-2.000000000e-01	3.469209729e-12
1.346600000e+10	-2.000000000e-01	3.435885257e-12
1.346800000e+10	-2.000000000e-01	3.610678813e-12
1.347000000e+10	-2.000000000e-01	3.599537985e-12
1.347200000e+10	-2.000000000e-01	3.527637817e-12
1.347400000e+10	-2.000000000e-01	3.508633922e-12
1.347600000e+10	-2.000000000e-01	3.562134528e-12
1.347800000e+10	-2.000000000e-01	3.641160290e-12
1.348000000e+10	-2.000000000e-01	3.702391692e-12
1.348200000e+10	-2.000000000e-01	3.864064884e-12
1.348400000e+10	-2.000000000e-01	4.138451734e-12
1.348600000e+10	-2.000000000e-01	3.974957082e-12
1.348800000e+10	-2.000000000e-01	3.968718149e-12
1.349000000e+10	-2.000000000e-01	4.094179856e-12
1.349200000e+10	-2.000000000e-01	4.219889629e-12
1.349400000e+10	-2.000000000e-01	4.187408666e-12
1.349600000e+10	-2.000000000e-01	4.207713171e-12
1.349800000e+10	-2.000000000e-01	4.401638342e-12
1.350000000e+10	-2.000000000e-01	4.349376328e-12
1.350200000e+10	-2.000000000e-01	4.777355161e-12
1.350400000e+10	-2.000000000e-01	4.753603327e-12
1.350600000e+10	-2.000000000e-01	4.886324418e-12
1.350800000e+10	-2.000000000e-01	4.773334505e-12
1.351000000e+10	-2.000000000e-01	4.810526543e-12
1.351200000e+10	-2.000000000e-01	4.788829923e-12
1.351400000e+10	-2.000000000e-01	5.012434044e-12
1.351600000e+10	-2.000000000e-01	4.993609692e-12
1.351800000e+10	-2.000000000e-01	4.938749496e-12
1.352000000e+10	-2.000000000e-01	5.231530487e-12
1.352200000e+10	-2.000000000e-01	5.158271813e-12
1.352400000e+10	-2.000000000e-01	5.255238519e-12
1.352600000e+10	-2.000000000e-01	5.340872709e-12
1.352800000e+10	-2.000000000e-01	5.461242136e-12
1.353000000e+10	-2.000000000e-01	5.536088948e-12
1.353200000e+10	-2.000000000e-01	5.473332291e-12
1.353400000e+10	-2.000000000e-01	5.554954066e-12
1.353600000e+10	-2.000000000e-01	5.568984076e-12
1.353800000e+10	-2.000000000e-01	5.565907978e-12
1.354000000e+10	-2.000000000e-01	5.445685569e-12
1.354200000e+10	-2.000000000e-01	5.716052631e-12
1.354400000e+10	-2.000000000e-01	5.883338088e-12
1.354600000e+10	-2.000000000e-01	5.604834305e-12
1.354800000e+10	-2.000000000e-01	5.686047119e-12
1.355000000e+10	-2.000000000e-01	5.755337613e-12
1.355200000e+10	-2.000000000e-01	5.479302775e-12
1.355400000e+10	-2.000000000e-01	5.650691286e-12
1.355600000e+10	-2.000000000e-01	5.850018820e-12
1.355800000e+10	-2.000000000e-01	5.478753735e-12
1.356000000e+10	-2.000000000e-01	5.588268997e-12
1.356200000e+10	-2.000000000e-01	5.276696614e-12
1.356400000e+10	-2.000000000e-01	5.748259074e-12
1.356600000e+10	-2.000000000e-01	5.318489572e-12
1.356800000e+10	-2.000000000e-01	5.332327028e-12
1.357000000e+10	-2.000000000e-01	5.327082091e-12
1.357200000e+10	-2.000000000e-01	5.431867196e-12
1.357400000e+10	-2.000000000e-01	5.404495428e-12
1.357600000e+10	-2.000000000e-01	5.054197078e-12
1.357800000e+10	-2.000000000e-01	4.975832680e-12
1.358000000e+10	-2.000000000e-01	5.082444882e-12
1.358200000e+10	-2.000000000e-01	4.983869654e-12
1.358400000e+10	-2.000000000e-01	4.799704037e-12
1.358600000e+10	-2.000000000e-01	4.650788869e-12
1.358800000e+10	-2.000000000e-01	4.419553265e-12
1.359000000e+10	-2.000000000e-01	4.580667876e-12
1.359200000e+10	-2.000000000e-01	4.698551010e-12
1.359400000e+10	-2.000000000e-01	4.441059499e-12
1.359600000e+10	-2.000000000e-01	4.425296934e-12
1.359800000e+10	-2.000000000e-01	4.427357352e-12
1.360000000e+10	-2.000000000e-01	8.537188317e-12
1.360200000e+10	-2.000000000e-01	6.716439904e-11
1.360400000e+10	-2.000000000e-01	6.750561915e-11
1.360600000e+10	-2.000000000e-01	6.795963098e-11
1.360800000e+10	-2.000000000e-01	6.923614460e-11
1.361000000e+10	-2.000000000e-01	6.900417043e-11
1.361200000e+10	-2.000000000e-01	6.755724452e-11
1.361400000e+10	-2.000000000e-01	7.013243458e-11
1.361600000e+10	-2.000000000e-01	6.576788419e-11
1.361800000e+10	-2.000000000e-01	6.904238292e-11
1.362000000e+10	-2.000000000e-01	7.063796076e-11
1.362200000e+10	-2.000000000e-01	6.802647334e-11
1.362400000e+10	-2.000000000e-01	6.871566510e-11
1.362600000e+10	-2.000000000e-01	7.153123233e-11
1.362800000e+10	-2.000000000e-01	7.186291839e-11
1.363000000e+10	-2.000000000e-01	7.120671414e-11
1.363200000e+10	-2.000000000e-01	6.948522313e-11
1.363400000e+10	-2.000000000e-01	7.448688194e-11
1.363600000e+10	-2.000000000e-01	7.359380466e-11
1.363800000e+10	-2.000000000e-01	7.175489369e-11
1.364000000e+10	-2.000000000e-01	7.050359602e-11
1.364200000e+10	-2.000000000e-01	7.442908095e-11
1.364400000e+10	-2.000000000e-01	7.487184484e-11
1.364600000e+10	-2.000000000e-01	7.156498311e-11
1.364800000e+10	-2.000000000e-01	7.554151749e-11
1.365000000e+10	-2.000000000e-01	7.668855828e-11
1.365200000e+10	-2.000000000e-01	7.502672095e-11
1.365400000e+10	-2.000000000e-01	7.375802746e-11
1.365600000e+10	-2.000000000e-01	7.782489236e-11
1.365800000e+10	-2.000000000e-01	7.720268175e-11
1.366000000e+10	-2.000000000e-01	7.638940175e-11
1.366200000e+10	-2.000000000e-01	7.638776417e-11
1.366400000e+10	-2.000000000e-01	7.651973499e-11
1.366600000e+10	-2.000000000e-01	7.360593385e-11
1.366800000e+10	-2.000000000e-01	7.735329044e-11
1.367000000e+10	-2.000000000e-01	7.945932107e-11
1.367200000e+10	-2.000000000e-01	7.906938992e-11
1.367400000e+10	-2.000000000e-01	8.219368242e-11
1.367600000e+10	-2.000000000e-01	7.456619350e-11
1.367800000e+10	-2.000000000e-01	8.438517246e-11
1.368000000e+10	-2.000000000e-01	7.817298198e-11
1.368200000e+10	-2.000000000e-01	8.192918566e-11
1.368400000e+10	-2.000000000e-01	8.294407522e-11
1.368600000e+10	-2.000000000e-01	8.488353076e-11
1.368800000e+10	-2.000000000e-01	8.609989804e-11
1.369000000e+10	-2.000000000e-01	8.553915215e-11
1.369200000e+10	-2.000000000e-01	8.431667864e-11
1.369400000e+10	-2.000000000e-01	8.674415353e-11
1.369600000e+10	-2.000000000e-01	8.774032889e-11
1.369800000e+10	-2.000000000e-01	8.499888987e-11
1.370000000e+10	-2.000000000e-01	8.750702246e-11
1.370200000e+10	-2.000000000e-01	8.828566350e-11
1.370400000e+10	-2.000000000e-01	9.166398196e-11
1.370600000e+10	-2.000000000e-01	8.888184633e-11
1.370800000e+10	-2.000000000e-01	8.904926796e-11
1.371000000e+10	-2.000000000e-01	8.577254879e-11
1.371200000e+10	-2.000000000e-01	8.916337807e-11
1.371400000e+10	-2.000000000e-01	8.772992055e-11
1.371600000e+10	-2.000000000e-01	8.994088807e-11
1.371800000e+10	-2.000000000e-01	9.018511632e-11
1.372000000e+10	-2.000000000e-01	9.002344703e-11
1.372200000e+10	-2.000000000e-01	9.001042273e-11
1.372400000e+10	-2.000000000e-01	9.037625509e-11
1.372600000e+10	-2.000000000e-01	8.757058273e-11
1.372800000e+10	-2.000000000e-01	9.127508471e-11
1.373000000e+10	-2.000000000e-01	8.790402434e-11
1.373200000e+10	-2.000000000e-01	8.875834095e-11
1.373400000e+10	-2.000000000e-01	8.863340617e-11
1.373600000e+10	-2.000000000e-01	9.362090270e-11
1.373800000e+10	-2.000000000e-01	8.847055727e-11
1.374000000e+10	-2.000000000e-01	9.570037818e-11
1.374200000e+10	-2.000000000e-01	8.885824021e-11
1.374400000e+10	-2.000000000e-01	9.092395586e-11
1.374600000e+10	-2.000000000e-01	9.233252357e-11
1.374800000e+10	-2.000000000e-01	9.025657999e-11
1.375000000e+10	-2.000000000e-01	9.076735197e-11
1.375200000e+10	-2.000000000e-01	9.667901896e-11
1.375400000e+10	-2.000000000e-01	9.245135213e-11
1.375600000e+10	-2.000000000e-01	9.104925841e-11
1.375800000e+10	-2.000000000e-01	9.167958753e-11
1.376000000e+10	-2.000000000e-01	8.925798295e-11
1.376200000e+10	-2.000000000e-01	9.044274357e-11
1.376400000e+10	-2.000000000e-01	9.461422618e-11
1.376600000e+10	-2.000000000e-01	9.472214679e-11
1.376800000e+10	-2.000000000e-01	9.161849751e-11
1.377000000e+10	-2.000000000e-01	9.322508737e-11
1.377200000e+10	-2.000000000e-01	9.069024004e-11
1.377400000e+10	-2.000000000e-01	9.265856138e-11
1.377600000e+10	-2.000000000e-01	9.006122931e-11
1.377800000e+10	-2.000000000e-01	9.082655461e-11
1.378000000e+10	-2.000000000e-01	9.508797222e-11
1.378200000e+10	-2.000000000e-01	8.779695027e-11
1.378400000e+10	-2.000000000e-01	9.042397386e-11
1.378600000e+10	-2.000000000e-01	9.269481710e-11
1.378800000e+10	-2.000000000e-01	9.183621225e-11
1.379000000e+10	-2.000000000e-01	9.144102142e-11
1.379200000e+10	-2.000000000e-01	8.907045240e-11
1.379400000e+10	-2.000000000e-01	8.997894790e-11
1.379600000e+10	-2.000000000e-01	9.018995967e-11
1.379800000e+10	-2.000000000e-01	8.971798304e-11
1.380000000e+10	-2.000000000e-01	9.221430564e-11
1.380200000e+10	-2.000000000e-01	9.242549087e-11
1.380400000e+10	-2.000000000e-01	9.447197191e-11
1.380600000e+10	-2.000000000e-01	8.810136648e-11
1.380800000e+10	-2.000000000e-01	8.810972785e-11
1.381000000e+10	-2.000000000e-01	8.747984281e-11
1.381200000e+10	-2.000000000e-01	8.670938273e-11
1.381400000e+10	-2.000000000e-01	8.526342826e-11
1.381600000e+10	-2.000000000e-01	8.663119527e-11
1.381800000e+10	-2.000000000e-01	8.767385429e-11
1.382000000e+10	-2.000000000e-01	8.160815773e-11
1.382200000e+10	-2.000000000e-01	8.016464575e-11
1.382400000e+10	-2.000000000e-01	7.871485408e-11
1.382600000e+10	-2.000000000e-01	8.184495442e-11
1.382800000e+10	-2.000000000e-01	8.212611841e-11
1.383000000e+10	-2.000000000e-01	7.738536201e-11
1.383200000e+10	-2.000000000e-01	8.167613808e-11
1.383400000e+10	-2.000000000e-01	7.915664652e-11
