SpecAnalyzer (GHz)	setField (T)	 SpecAnalyzerOut (Hz)

1.290000000e+10	-2.000000000e-01	4.233869158e-11
1.290200000e+10	-2.000000000e-01	4.447952076e-11
1.290400000e+10	-2.000000000e-01	4.501652523e-11
1.290600000e+10	-2.000000000e-01	4.452291660e-11
1.290800000e+10	-2.000000000e-01	4.393279837e-11
1.291000000e+10	-2.000000000e-01	4.184040614e-11
1.291200000e+10	-2.000000000e-01	4.256199559e-11
1.291400000e+10	-2.000000000e-01	4.450074337e-11
1.291600000e+10	-2.000000000e-01	4.213668650e-11
1.291800000e+10	-2.000000000e-01	4.200904902e-11
1.292000000e+10	-2.000000000e-01	4.523895147e-11
1.292200000e+10	-2.000000000e-01	4.168194262e-11
1.292400000e+10	-2.000000000e-01	4.571671861e-11
1.292600000e+10	-2.000000000e-01	4.212819329e-11
1.292800000e+10	-2.000000000e-01	4.305951776e-11
1.293000000e+10	-2.000000000e-01	4.354194436e-11
1.293200000e+10	-2.000000000e-01	4.488681302e-11
1.293400000e+10	-2.000000000e-01	4.022011196e-11
1.293600000e+10	-2.000000000e-01	4.415574503e-11
1.293800000e+10	-2.000000000e-01	4.421658178e-11
1.294000000e+10	-2.000000000e-01	4.341949369e-11
1.294200000e+10	-2.000000000e-01	4.264527273e-11
1.294400000e+10	-2.000000000e-01	4.326815989e-11
1.294600000e+10	-2.000000000e-01	4.356795827e-11
1.294800000e+10	-2.000000000e-01	4.621568059e-11
1.295000000e+10	-2.000000000e-01	4.079322297e-11
1.295200000e+10	-2.000000000e-01	4.264696582e-11
1.295400000e+10	-2.000000000e-01	3.931448223e-11
1.295600000e+10	-2.000000000e-01	4.105950649e-11
1.295800000e+10	-2.000000000e-01	3.996141959e-11
1.296000000e+10	-2.000000000e-01	3.943036522e-11
1.296200000e+10	-2.000000000e-01	3.975710386e-11
1.296400000e+10	-2.000000000e-01	4.257957875e-11
1.296600000e+10	-2.000000000e-01	4.327680575e-11
1.296800000e+10	-2.000000000e-01	3.864559714e-11
1.297000000e+10	-2.000000000e-01	4.019501745e-11
1.297200000e+10	-2.000000000e-01	4.026930525e-11
1.297400000e+10	-2.000000000e-01	4.097541750e-11
1.297600000e+10	-2.000000000e-01	4.097167050e-11
1.297800000e+10	-2.000000000e-01	4.131192957e-11
1.298000000e+10	-2.000000000e-01	3.672627827e-11
1.298200000e+10	-2.000000000e-01	3.675587959e-11
1.298400000e+10	-2.000000000e-01	4.223989561e-11
1.298600000e+10	-2.000000000e-01	3.675623347e-11
1.298800000e+10	-2.000000000e-01	3.964469378e-11
1.299000000e+10	-2.000000000e-01	3.693421610e-11
1.299200000e+10	-2.000000000e-01	4.165948489e-11
1.299400000e+10	-2.000000000e-01	3.808142343e-11
1.299600000e+10	-2.000000000e-01	4.032395598e-11
1.299800000e+10	-2.000000000e-01	3.763571399e-11
1.300000000e+10	-2.000000000e-01	3.583273608e-11
1.300200000e+10	-2.000000000e-01	3.664095069e-11
1.300400000e+10	-2.000000000e-01	3.696838669e-11
1.300600000e+10	-2.000000000e-01	3.703568008e-11
1.300800000e+10	-2.000000000e-01	3.543802404e-11
1.301000000e+10	-2.000000000e-01	3.701265336e-11
1.301200000e+10	-2.000000000e-01	3.748694063e-11
1.301400000e+10	-2.000000000e-01	3.697847237e-11
1.301600000e+10	-2.000000000e-01	3.674862151e-11
1.301800000e+10	-2.000000000e-01	3.575809093e-11
1.302000000e+10	-2.000000000e-01	3.482139577e-11
1.302200000e+10	-2.000000000e-01	3.656729086e-11
1.302400000e+10	-2.000000000e-01	3.643416818e-11
1.302600000e+10	-2.000000000e-01	3.529211298e-11
1.302800000e+10	-2.000000000e-01	3.523726796e-11
1.303000000e+10	-2.000000000e-01	3.460059669e-11
1.303200000e+10	-2.000000000e-01	3.450477404e-11
1.303400000e+10	-2.000000000e-01	3.218940045e-11
1.303600000e+10	-2.000000000e-01	3.503373980e-11
1.303800000e+10	-2.000000000e-01	3.323617423e-11
1.304000000e+10	-2.000000000e-01	3.461735759e-11
1.304200000e+10	-2.000000000e-01	3.429286369e-11
1.304400000e+10	-2.000000000e-01	3.695226070e-11
1.304600000e+10	-2.000000000e-01	3.321638797e-11
1.304800000e+10	-2.000000000e-01	3.494940795e-11
1.305000000e+10	-2.000000000e-01	3.489849382e-11
1.305200000e+10	-2.000000000e-01	3.568112472e-11
1.305400000e+10	-2.000000000e-01	3.268134374e-11
1.305600000e+10	-2.000000000e-01	3.370055623e-11
1.305800000e+10	-2.000000000e-01	3.733695644e-11
1.306000000e+10	-2.000000000e-01	3.635629992e-11
1.306200000e+10	-2.000000000e-01	3.500717771e-11
1.306400000e+10	-2.000000000e-01	3.555996123e-11
1.306600000e+10	-2.000000000e-01	3.531150025e-11
1.306800000e+10	-2.000000000e-01	3.755578140e-11
1.307000000e+10	-2.000000000e-01	3.920015007e-11
1.307200000e+10	-2.000000000e-01	3.923060835e-11
1.307400000e+10	-2.000000000e-01	4.059827474e-11
1.307600000e+10	-2.000000000e-01	3.615475280e-11
1.307800000e+10	-2.000000000e-01	4.006342133e-11
1.308000000e+10	-2.000000000e-01	4.089827088e-11
1.308200000e+10	-2.000000000e-01	4.207343848e-11
1.308400000e+10	-2.000000000e-01	4.122917285e-11
1.308600000e+10	-2.000000000e-01	4.141433030e-11
1.308800000e+10	-2.000000000e-01	4.415778507e-11
1.309000000e+10	-2.000000000e-01	4.238020698e-11
1.309200000e+10	-2.000000000e-01	4.055478522e-11
1.309400000e+10	-2.000000000e-01	4.063662254e-11
1.309600000e+10	-2.000000000e-01	4.672474907e-11
1.309800000e+10	-2.000000000e-01	4.361970854e-11
1.310000000e+10	-2.000000000e-01	4.546966276e-11
1.310200000e+10	-2.000000000e-01	4.733628767e-11
1.310400000e+10	-2.000000000e-01	4.396065456e-11
1.310600000e+10	-2.000000000e-01	4.114956986e-11
1.310800000e+10	-2.000000000e-01	4.592548564e-11
1.311000000e+10	-2.000000000e-01	4.649197693e-11
1.311200000e+10	-2.000000000e-01	4.449396060e-11
1.311400000e+10	-2.000000000e-01	4.487844471e-11
1.311600000e+10	-2.000000000e-01	4.718386792e-11
1.311800000e+10	-2.000000000e-01	4.327208036e-11
1.312000000e+10	-2.000000000e-01	4.551301003e-11
1.312200000e+10	-2.000000000e-01	4.690836608e-11
1.312400000e+10	-2.000000000e-01	4.669621981e-11
1.312600000e+10	-2.000000000e-01	4.214752852e-11
1.312800000e+10	-2.000000000e-01	4.714904855e-11
1.313000000e+10	-2.000000000e-01	4.710670048e-11
1.313200000e+10	-2.000000000e-01	4.697118736e-11
1.313400000e+10	-2.000000000e-01	4.564891520e-11
1.313600000e+10	-2.000000000e-01	4.458113739e-11
1.313800000e+10	-2.000000000e-01	4.098475725e-11
1.314000000e+10	-2.000000000e-01	4.480334853e-11
1.314200000e+10	-2.000000000e-01	4.233026429e-11
1.314400000e+10	-2.000000000e-01	4.660617031e-11
1.314600000e+10	-2.000000000e-01	4.264515824e-11
1.314800000e+10	-2.000000000e-01	4.664240175e-11
1.315000000e+10	-2.000000000e-01	3.884083333e-11
1.315200000e+10	-2.000000000e-01	4.138527368e-11
1.315400000e+10	-2.000000000e-01	3.906227425e-11
1.315600000e+10	-2.000000000e-01	4.035135767e-11
1.315800000e+10	-2.000000000e-01	4.193322078e-11
1.316000000e+10	-2.000000000e-01	4.069335494e-11
1.316200000e+10	-2.000000000e-01	4.063733725e-11
1.316400000e+10	-2.000000000e-01	4.062515255e-11
1.316600000e+10	-2.000000000e-01	3.947783073e-11
1.316800000e+10	-2.000000000e-01	4.067843631e-11
1.317000000e+10	-2.000000000e-01	3.908600874e-11
1.317200000e+10	-2.000000000e-01	3.762045189e-11
1.317400000e+10	-2.000000000e-01	3.818701952e-11
1.317600000e+10	-2.000000000e-01	3.636198981e-11
1.317800000e+10	-2.000000000e-01	3.782099980e-11
1.318000000e+10	-2.000000000e-01	3.538137491e-11
1.318200000e+10	-2.000000000e-01	3.564665230e-11
1.318400000e+10	-2.000000000e-01	3.593845013e-11
1.318600000e+10	-2.000000000e-01	3.522691513e-11
1.318800000e+10	-2.000000000e-01	3.542556179e-11
1.319000000e+10	-2.000000000e-01	3.468465792e-11
1.319200000e+10	-2.000000000e-01	3.745286026e-11
1.319400000e+10	-2.000000000e-01	3.472362328e-11
1.319600000e+10	-2.000000000e-01	3.750811814e-11
1.319800000e+10	-2.000000000e-01	3.405966134e-11
1.320000000e+10	-2.000000000e-01	3.294985465e-11
1.320200000e+10	-2.000000000e-01	3.333135157e-11
1.320400000e+10	-2.000000000e-01	3.181023847e-11
1.320600000e+10	-2.000000000e-01	3.256615810e-11
1.320800000e+10	-2.000000000e-01	3.432842205e-11
1.321000000e+10	-2.000000000e-01	3.511250318e-11
1.321200000e+10	-2.000000000e-01	3.289487086e-11
1.321400000e+10	-2.000000000e-01	3.213334460e-11
1.321600000e+10	-2.000000000e-01	3.710368471e-11
1.321800000e+10	-2.000000000e-01	3.222362654e-11
1.322000000e+10	-2.000000000e-01	3.416346719e-11
1.322200000e+10	-2.000000000e-01	3.133517057e-11
1.322400000e+10	-2.000000000e-01	3.208946303e-11
1.322600000e+10	-2.000000000e-01	3.353407829e-11
1.322800000e+10	-2.000000000e-01	3.280236499e-11
1.323000000e+10	-2.000000000e-01	2.919060826e-11
1.323200000e+10	-2.000000000e-01	3.113908784e-11
1.323400000e+10	-2.000000000e-01	3.291161094e-11
1.323600000e+10	-2.000000000e-01	3.086654196e-11
1.323800000e+10	-2.000000000e-01	3.263065859e-11
1.324000000e+10	-2.000000000e-01	3.111699440e-11
1.324200000e+10	-2.000000000e-01	2.969582913e-11
1.324400000e+10	-2.000000000e-01	3.084712000e-11
1.324600000e+10	-2.000000000e-01	2.992917372e-11
1.324800000e+10	-2.000000000e-01	2.923569026e-11
1.325000000e+10	-2.000000000e-01	3.163529508e-11
1.325200000e+10	-2.000000000e-01	3.016068992e-11
1.325400000e+10	-2.000000000e-01	3.122212905e-11
1.325600000e+10	-2.000000000e-01	3.051586414e-11
1.325800000e+10	-2.000000000e-01	3.169486548e-11
1.326000000e+10	-2.000000000e-01	2.948923397e-11
1.326200000e+10	-2.000000000e-01	3.160141246e-11
1.326400000e+10	-2.000000000e-01	3.066152540e-11
1.326600000e+10	-2.000000000e-01	3.282125613e-11
1.326800000e+10	-2.000000000e-01	3.019696299e-11
1.327000000e+10	-2.000000000e-01	3.330044226e-11
1.327200000e+10	-2.000000000e-01	3.394247036e-11
1.327400000e+10	-2.000000000e-01	3.534309650e-11
1.327600000e+10	-2.000000000e-01	3.489417782e-11
1.327800000e+10	-2.000000000e-01	3.675730553e-11
1.328000000e+10	-2.000000000e-01	3.820557412e-11
1.328200000e+10	-2.000000000e-01	3.478806826e-11
1.328400000e+10	-2.000000000e-01	3.664270276e-11
1.328600000e+10	-2.000000000e-01	3.959471986e-11
1.328800000e+10	-2.000000000e-01	3.802265447e-11
1.329000000e+10	-2.000000000e-01	4.254376018e-11
1.329200000e+10	-2.000000000e-01	4.053352792e-11
1.329400000e+10	-2.000000000e-01	4.102967618e-11
1.329600000e+10	-2.000000000e-01	4.146860286e-11
1.329800000e+10	-2.000000000e-01	4.178124860e-11
1.330000000e+10	-2.000000000e-01	4.203929219e-11
1.330200000e+10	-2.000000000e-01	4.185428393e-11
1.330400000e+10	-2.000000000e-01	4.279914617e-11
1.330600000e+10	-2.000000000e-01	4.290936009e-11
1.330800000e+10	-2.000000000e-01	4.357417899e-11
1.331000000e+10	-2.000000000e-01	4.496742562e-11
1.331200000e+10	-2.000000000e-01	4.658999922e-11
1.331400000e+10	-2.000000000e-01	4.728757663e-11
1.331600000e+10	-2.000000000e-01	4.759763070e-11
1.331800000e+10	-2.000000000e-01	4.678739340e-11
1.332000000e+10	-2.000000000e-01	4.617493540e-11
1.332200000e+10	-2.000000000e-01	5.167766215e-11
1.332400000e+10	-2.000000000e-01	4.987056948e-11
1.332600000e+10	-2.000000000e-01	4.969201786e-11
1.332800000e+10	-2.000000000e-01	4.921081945e-11
1.333000000e+10	-2.000000000e-01	4.966610456e-11
1.333200000e+10	-2.000000000e-01	5.646148826e-11
1.333400000e+10	-2.000000000e-01	4.649737886e-11
1.333600000e+10	-2.000000000e-01	5.137242368e-11
1.333800000e+10	-2.000000000e-01	4.766547226e-11
1.334000000e+10	-2.000000000e-01	4.756762692e-11
1.334200000e+10	-2.000000000e-01	4.786858063e-11
1.334400000e+10	-2.000000000e-01	4.987917371e-11
1.334600000e+10	-2.000000000e-01	4.888791455e-11
1.334800000e+10	-2.000000000e-01	4.742086585e-11
1.335000000e+10	-2.000000000e-01	4.714028126e-11
1.335200000e+10	-2.000000000e-01	4.753478167e-11
1.335400000e+10	-2.000000000e-01	4.388919436e-11
1.335600000e+10	-2.000000000e-01	4.547096033e-11
1.335800000e+10	-2.000000000e-01	4.565692963e-11
1.336000000e+10	-2.000000000e-01	4.438093990e-11
1.336200000e+10	-2.000000000e-01	4.291374894e-11
1.336400000e+10	-2.000000000e-01	4.376819393e-11
1.336600000e+10	-2.000000000e-01	4.543195334e-11
1.336800000e+10	-2.000000000e-01	4.447077775e-11
1.337000000e+10	-2.000000000e-01	4.074024104e-11
1.337200000e+10	-2.000000000e-01	4.279720675e-11
1.337400000e+10	-2.000000000e-01	4.075520477e-11
1.337600000e+10	-2.000000000e-01	4.294830810e-11
1.337800000e+10	-2.000000000e-01	3.922060593e-11
1.338000000e+10	-2.000000000e-01	4.136098408e-11
1.338200000e+10	-2.000000000e-01	3.880712765e-11
1.338400000e+10	-2.000000000e-01	3.789319900e-11
1.338600000e+10	-2.000000000e-01	4.008239921e-11
1.338800000e+10	-2.000000000e-01	3.879946711e-11
1.339000000e+10	-2.000000000e-01	3.837715562e-11
1.339200000e+10	-2.000000000e-01	3.810145255e-11
1.339400000e+10	-2.000000000e-01	3.680898988e-11
1.339600000e+10	-2.000000000e-01	3.726751893e-11
1.339800000e+10	-2.000000000e-01	3.530166437e-11
1.340000000e+10	-2.000000000e-01	3.784296834e-11
1.340200000e+10	-2.000000000e-01	3.512393154e-11
1.340400000e+10	-2.000000000e-01	3.597450116e-11
1.340600000e+10	-2.000000000e-01	3.605525253e-11
1.340800000e+10	-2.000000000e-01	3.604158638e-11
1.341000000e+10	-2.000000000e-01	3.458834608e-11
1.341200000e+10	-2.000000000e-01	3.507492213e-11
1.341400000e+10	-2.000000000e-01	3.433253681e-11
1.341600000e+10	-2.000000000e-01	3.591700895e-11
1.341800000e+10	-2.000000000e-01	3.623775238e-11
1.342000000e+10	-2.000000000e-01	3.619091485e-11
1.342200000e+10	-2.000000000e-01	3.789457984e-11
1.342400000e+10	-2.000000000e-01	3.514480026e-11
1.342600000e+10	-2.000000000e-01	3.472288082e-11
1.342800000e+10	-2.000000000e-01	3.400207199e-11
1.343000000e+10	-2.000000000e-01	3.565859760e-11
1.343200000e+10	-2.000000000e-01	3.499628712e-11
1.343400000e+10	-2.000000000e-01	3.525473663e-11
1.343600000e+10	-2.000000000e-01	3.480854494e-11
1.343800000e+10	-2.000000000e-01	3.535114562e-11
1.344000000e+10	-2.000000000e-01	3.891756362e-11
1.344200000e+10	-2.000000000e-01	3.327394957e-11
1.344400000e+10	-2.000000000e-01	3.506884713e-11
1.344600000e+10	-2.000000000e-01	3.562636991e-11
1.344800000e+10	-2.000000000e-01	3.614215871e-11
1.345000000e+10	-2.000000000e-01	3.341530871e-11
1.345200000e+10	-2.000000000e-01	3.437670634e-11
1.345400000e+10	-2.000000000e-01	3.484556740e-11
1.345600000e+10	-2.000000000e-01	3.687836495e-11
1.345800000e+10	-2.000000000e-01	3.365384707e-11
1.346000000e+10	-2.000000000e-01	3.645962005e-11
1.346200000e+10	-2.000000000e-01	3.602925944e-11
1.346400000e+10	-2.000000000e-01	3.439323826e-11
1.346600000e+10	-2.000000000e-01	3.613667005e-11
1.346800000e+10	-2.000000000e-01	3.589423897e-11
1.347000000e+10	-2.000000000e-01	3.767295503e-11
1.347200000e+10	-2.000000000e-01	3.439673893e-11
1.347400000e+10	-2.000000000e-01	3.456896575e-11
1.347600000e+10	-2.000000000e-01	3.527404757e-11
1.347800000e+10	-2.000000000e-01	3.420407707e-11
1.348000000e+10	-2.000000000e-01	3.616159108e-11
1.348200000e+10	-2.000000000e-01	3.955993172e-11
1.348400000e+10	-2.000000000e-01	3.653840078e-11
1.348600000e+10	-2.000000000e-01	3.902290643e-11
1.348800000e+10	-2.000000000e-01	3.974156421e-11
1.349000000e+10	-2.000000000e-01	3.909949448e-11
1.349200000e+10	-2.000000000e-01	3.944877758e-11
1.349400000e+10	-2.000000000e-01	4.358697778e-11
1.349600000e+10	-2.000000000e-01	4.243050356e-11
1.349800000e+10	-2.000000000e-01	3.887675945e-11
1.350000000e+10	-2.000000000e-01	4.281319049e-11
1.350200000e+10	-2.000000000e-01	4.207284521e-11
1.350400000e+10	-2.000000000e-01	4.239181228e-11
1.350600000e+10	-2.000000000e-01	4.323548811e-11
1.350800000e+10	-2.000000000e-01	4.317977573e-11
1.351000000e+10	-2.000000000e-01	4.752090735e-11
1.351200000e+10	-2.000000000e-01	4.285333199e-11
1.351400000e+10	-2.000000000e-01	4.528523043e-11
1.351600000e+10	-2.000000000e-01	4.980341139e-11
1.351800000e+10	-2.000000000e-01	4.862607192e-11
1.352000000e+10	-2.000000000e-01	4.934017084e-11
1.352200000e+10	-2.000000000e-01	5.039301962e-11
1.352400000e+10	-2.000000000e-01	5.340454121e-11
1.352600000e+10	-2.000000000e-01	5.021822194e-11
1.352800000e+10	-2.000000000e-01	4.918547514e-11
1.353000000e+10	-2.000000000e-01	5.152044763e-11
1.353200000e+10	-2.000000000e-01	5.207204459e-11
1.353400000e+10	-2.000000000e-01	5.260417102e-11
1.353600000e+10	-2.000000000e-01	5.081178533e-11
1.353800000e+10	-2.000000000e-01	5.596199198e-11
1.354000000e+10	-2.000000000e-01	5.018760060e-11
1.354200000e+10	-2.000000000e-01	5.286906676e-11
1.354400000e+10	-2.000000000e-01	5.527941646e-11
1.354600000e+10	-2.000000000e-01	5.274974901e-11
1.354800000e+10	-2.000000000e-01	5.137408207e-11
1.355000000e+10	-2.000000000e-01	5.547126300e-11
1.355200000e+10	-2.000000000e-01	5.808445738e-11
1.355400000e+10	-2.000000000e-01	5.464758854e-11
1.355600000e+10	-2.000000000e-01	5.527980504e-11
1.355800000e+10	-2.000000000e-01	5.844252166e-11
1.356000000e+10	-2.000000000e-01	5.257064575e-11
1.356200000e+10	-2.000000000e-01	5.368622907e-11
1.356400000e+10	-2.000000000e-01	5.378153131e-11
1.356600000e+10	-2.000000000e-01	5.302349185e-11
1.356800000e+10	-2.000000000e-01	5.516112567e-11
1.357000000e+10	-2.000000000e-01	5.088763438e-11
1.357200000e+10	-2.000000000e-01	4.998869721e-11
1.357400000e+10	-2.000000000e-01	5.101234712e-11
1.357600000e+10	-2.000000000e-01	5.152252930e-11
1.357800000e+10	-2.000000000e-01	5.325783911e-11
1.358000000e+10	-2.000000000e-01	4.523099950e-11
1.358200000e+10	-2.000000000e-01	5.067186601e-11
1.358400000e+10	-2.000000000e-01	4.548390137e-11
1.358600000e+10	-2.000000000e-01	4.540946438e-11
1.358800000e+10	-2.000000000e-01	4.851246141e-11
1.359000000e+10	-2.000000000e-01	4.460939257e-11
1.359200000e+10	-2.000000000e-01	4.246746357e-11
1.359400000e+10	-2.000000000e-01	4.550962385e-11
1.359600000e+10	-2.000000000e-01	4.339812537e-11
1.359800000e+10	-2.000000000e-01	4.434029879e-11
1.360000000e+10	-2.000000000e-01	8.144861174e-11
1.360200000e+10	-2.000000000e-01	4.780533192e-10
1.360400000e+10	-2.000000000e-01	5.216788668e-10
1.360600000e+10	-2.000000000e-01	5.302452921e-10
1.360800000e+10	-2.000000000e-01	5.237160705e-10
1.361000000e+10	-2.000000000e-01	5.644073542e-10
1.361200000e+10	-2.000000000e-01	5.110583068e-10
1.361400000e+10	-2.000000000e-01	4.985756252e-10
1.361600000e+10	-2.000000000e-01	4.954242572e-10
1.361800000e+10	-2.000000000e-01	5.602811548e-10
1.362000000e+10	-2.000000000e-01	5.489975696e-10
1.362200000e+10	-2.000000000e-01	5.236013290e-10
1.362400000e+10	-2.000000000e-01	5.274865544e-10
1.362600000e+10	-2.000000000e-01	5.854167151e-10
1.362800000e+10	-2.000000000e-01	5.530037539e-10
1.363000000e+10	-2.000000000e-01	5.832848093e-10
1.363200000e+10	-2.000000000e-01	5.125145863e-10
1.363400000e+10	-2.000000000e-01	5.695139915e-10
1.363600000e+10	-2.000000000e-01	5.285781812e-10
1.363800000e+10	-2.000000000e-01	6.013606835e-10
1.364000000e+10	-2.000000000e-01	5.614098630e-10
1.364200000e+10	-2.000000000e-01	5.763872712e-10
1.364400000e+10	-2.000000000e-01	5.075197484e-10
1.364600000e+10	-2.000000000e-01	5.869589259e-10
1.364800000e+10	-2.000000000e-01	6.243605633e-10
1.365000000e+10	-2.000000000e-01	5.587432739e-10
1.365200000e+10	-2.000000000e-01	5.652074919e-10
1.365400000e+10	-2.000000000e-01	5.646332291e-10
1.365600000e+10	-2.000000000e-01	5.865651853e-10
1.365800000e+10	-2.000000000e-01	5.823864724e-10
1.366000000e+10	-2.000000000e-01	5.526974434e-10
1.366200000e+10	-2.000000000e-01	5.753342247e-10
1.366400000e+10	-2.000000000e-01	5.819998372e-10
1.366600000e+10	-2.000000000e-01	5.844179030e-10
1.366800000e+10	-2.000000000e-01	5.821402804e-10
1.367000000e+10	-2.000000000e-01	5.698307937e-10
1.367200000e+10	-2.000000000e-01	6.182124812e-10
1.367400000e+10	-2.000000000e-01	5.984767126e-10
1.367600000e+10	-2.000000000e-01	6.091146476e-10
1.367800000e+10	-2.000000000e-01	6.066002700e-10
1.368000000e+10	-2.000000000e-01	6.000850372e-10
1.368200000e+10	-2.000000000e-01	6.242546480e-10
1.368400000e+10	-2.000000000e-01	6.105690398e-10
1.368600000e+10	-2.000000000e-01	6.709646727e-10
1.368800000e+10	-2.000000000e-01	6.470998182e-10
1.369000000e+10	-2.000000000e-01	6.373337968e-10
1.369200000e+10	-2.000000000e-01	6.704803379e-10
1.369400000e+10	-2.000000000e-01	6.431624677e-10
1.369600000e+10	-2.000000000e-01	6.525661123e-10
1.369800000e+10	-2.000000000e-01	6.796783136e-10
1.370000000e+10	-2.000000000e-01	7.044532180e-10
1.370200000e+10	-2.000000000e-01	6.653574358e-10
1.370400000e+10	-2.000000000e-01	6.943950415e-10
1.370600000e+10	-2.000000000e-01	6.369184069e-10
1.370800000e+10	-2.000000000e-01	6.593230406e-10
1.371000000e+10	-2.000000000e-01	7.128087565e-10
1.371200000e+10	-2.000000000e-01	6.492638094e-10
1.371400000e+10	-2.000000000e-01	6.417791854e-10
1.371600000e+10	-2.000000000e-01	6.989149259e-10
1.371800000e+10	-2.000000000e-01	6.946268560e-10
1.372000000e+10	-2.000000000e-01	6.792414409e-10
1.372200000e+10	-2.000000000e-01	7.236443111e-10
1.372400000e+10	-2.000000000e-01	7.061248253e-10
1.372600000e+10	-2.000000000e-01	6.906958894e-10
1.372800000e+10	-2.000000000e-01	6.893883797e-10
1.373000000e+10	-2.000000000e-01	7.286018455e-10
1.373200000e+10	-2.000000000e-01	7.164674409e-10
1.373400000e+10	-2.000000000e-01	6.999060220e-10
1.373600000e+10	-2.000000000e-01	7.188946660e-10
1.373800000e+10	-2.000000000e-01	7.425936532e-10
1.374000000e+10	-2.000000000e-01	6.504608518e-10
1.374200000e+10	-2.000000000e-01	7.434625138e-10
1.374400000e+10	-2.000000000e-01	7.350271503e-10
1.374600000e+10	-2.000000000e-01	7.352373155e-10
1.374800000e+10	-2.000000000e-01	7.140557590e-10
1.375000000e+10	-2.000000000e-01	6.692478793e-10
1.375200000e+10	-2.000000000e-01	7.327925489e-10
1.375400000e+10	-2.000000000e-01	7.412909175e-10
1.375600000e+10	-2.000000000e-01	6.660779706e-10
1.375800000e+10	-2.000000000e-01	6.401119634e-10
1.376000000e+10	-2.000000000e-01	7.246483413e-10
1.376200000e+10	-2.000000000e-01	6.518752205e-10
1.376400000e+10	-2.000000000e-01	7.271438451e-10
1.376600000e+10	-2.000000000e-01	7.203630470e-10
1.376800000e+10	-2.000000000e-01	6.866385238e-10
1.377000000e+10	-2.000000000e-01	7.450471906e-10
1.377200000e+10	-2.000000000e-01	7.677183889e-10
1.377400000e+10	-2.000000000e-01	7.136933267e-10
1.377600000e+10	-2.000000000e-01	7.122344936e-10
1.377800000e+10	-2.000000000e-01	6.448165335e-10
1.378000000e+10	-2.000000000e-01	6.958784660e-10
1.378200000e+10	-2.000000000e-01	7.740882380e-10
1.378400000e+10	-2.000000000e-01	7.358590404e-10
1.378600000e+10	-2.000000000e-01	7.273104896e-10
1.378800000e+10	-2.000000000e-01	6.977161626e-10
1.379000000e+10	-2.000000000e-01	6.745515813e-10
1.379200000e+10	-2.000000000e-01	7.423331394e-10
1.379400000e+10	-2.000000000e-01	7.740312280e-10
1.379600000e+10	-2.000000000e-01	7.272253355e-10
1.379800000e+10	-2.000000000e-01	7.201415020e-10
1.380000000e+10	-2.000000000e-01	6.495989302e-10
1.380200000e+10	-2.000000000e-01	6.980193645e-10
1.380400000e+10	-2.000000000e-01	6.977193823e-10
1.380600000e+10	-2.000000000e-01	6.249047391e-10
1.380800000e+10	-2.000000000e-01	6.640517025e-10
1.381000000e+10	-2.000000000e-01	6.818037246e-10
1.381200000e+10	-2.000000000e-01	7.163816207e-10
1.381400000e+10	-2.000000000e-01	6.504473071e-10
1.381600000e+10	-2.000000000e-01	6.952230458e-10
1.381800000e+10	-2.000000000e-01	6.631751814e-10
1.382000000e+10	-2.000000000e-01	6.896159754e-10
1.382200000e+10	-2.000000000e-01	6.612425052e-10
1.382400000e+10	-2.000000000e-01	6.683767984e-10
1.382600000e+10	-2.000000000e-01	6.846738176e-10
1.382800000e+10	-2.000000000e-01	6.179338152e-10
1.383000000e+10	-2.000000000e-01	6.801269548e-10
1.383200000e+10	-2.000000000e-01	5.938491365e-10
1.383400000e+10	-2.000000000e-01	5.982931928e-10
